year,rating,title,imdb_id
2016,3,Bliss!,tt1316541
2016,2,Raman Raghav 2.0,tt5662932
2016,1,I Had a Bloody Good Time at House Harker,tt4779026
2016,3,Liberty&#39;s Secret,tt4396662
2016,3,Quand on a 17 ans,tt4331970
2016,3,Women Who Kill,tt3973012
2016,3,Friend Request,tt3352390
2016,0,Seoulyeok [Seoul Station],tt3845670
2016,0,Courier X,tt3589968
2016,1,Vier gegen die Bank,tt5173166
2016,3,Zoombies,tt5340882
2016,3,Pandemic,tt3774802
2016,1,Ben-Hur,tt2638144
2016,1,Nine Lives,tt4383594
2016,3,Adult Life Skills,tt4211044
2016,3,Ma revolution,tt4277264
2016,1,Blood Stripe,tt3838802
2016,3,Don&#39;t Think Twice,tt4972062
2016,3,Suicide kale,tt4991906
2016,1,Tramps,tt4991512
2016,1,"Ticket, The",tt3893280
2016,1,Handsome Devil,tt5016946
2016,1,S&atilde;o Jorge,tt4895668
2016,3,Lovesong,tt4305148
2016,3,Big Fish &amp; Begonia,tt1920885
2016,1,Yu-Gi-Oh!: The Dark Side of Dimensions,tt4273562
2016,1,Gantz: O,tt5923962
2016,1,Vse o muzhchinakh,tt6261136
2016,3,Sharknado 4: The 4th Awakens,tt4831420
2016,3,American Crime Story,tt2788432
2016,2,Miss Saigon: 25th Anniversary,tt6162808
2016,1,Realive,tt4074928
2016,3,Linefork,tt5553782
2016,3,I&#39;m Not Ashamed,tt4950110
2016,3,Nowhereland,tt3115906
2016,1,Sluga naroda 2,tt6818880
2016,3,Moana,tt
2016,3,Batman: Bad Blood,tt4870838
2016,3,R&uuml;zgarda Sal&amp;#305;nan Nil&uuml;fer,tt5143586
2016,3,Offline,tt3556230
2016,3,A Date for Mad Mary,tt4197642
2016,3,Case Closed: The Darkest Nightmare,tt4954660
2016,3,Antiporno,tt5973032
2016,3,Angry Inuk,tt5709536
2017,3,Wonder Woman,tt0451279
2017,3,"Bye Bye Man, The",tt4030600
2017,3,"Coin Heist, The",tt5740806
2017,2,Alexander IRL,tt5540622
2017,3,xXx: Return of Xander Cage,tt1293847
2017,3,Death Race 2050,tt5493706
2017,3,"LEGO Batman Movie, The",tt4116284
2017,3,"Space Between Us, The",tt3922818
2017,1,John Wick: Chapter 2,tt4425200
2017,3,Fifty Shades Darker,tt4465564
2017,3,Logan,tt3315342
2017,3,For Here or To Go?,tt4157510
2017,3,Table 19,tt1412528
2017,3,Before I Fall,tt1691916
2017,3,Innan vi dor,tt5598192
2017,1,Kong: Skull Island,tt3731562
2017,3,Get Out,tt5052448
2017,3,Beauty and the Beast,tt2771200
2017,3,Deidra &amp; Laney Rob a Train,tt4144332
2017,3,Power Rangers,tt3717490
2017,3,Life,tt5442430
2017,3,Ghost in the Shell,tt1219827
2017,1,"Boss Baby, The",tt3874544
2017,3,Dance Academy: The Movie,tt5834660
2017,3,Unlocked,tt1734493
2017,3,I Don&#39;t Feel at Home in This World Anymore,tt5710514
2017,3,"Fate of the Furious, The",tt4630562
2017,3,"Discovery, The",tt5155780
2017,3,Unforgettable,tt3462710
2017,3,Guardians of the Galaxy Vol. 2,tt3896198
2017,3,"Circle, The",tt4287320
2017,3,Alien: Covenant,tt2316204
2017,1,King Arthur,tt1972591
2017,1,Pirates of the Caribbean: Dead Men Tell No Tales,tt1790809
2017,3,Gifted,tt4481414
2017,3,"Everything, Everything",tt5001718
2017,3,Snatched,tt2334871
2017,3,T2 Trainspotting,tt2763304
2017,2,"Mummy, The",tt2345759
2017,3,My Cousin Rachel,tt4411596
2017,3,Megan Leavy,tt4899370
2017,1,Captain Underpants: The First Epic Movie,tt2091256
2017,3,Rough Night,tt4799050
2017,3,Annabelle: Creation,tt5140878
2017,3,Beatriz at Dinner,tt5929750
2017,3,"Shack, The",tt2872518
2017,3,Cars 3,tt3606752
2017,3,Despicable Me 3,tt3469046
2017,1,Baby Driver,tt3890160
2017,3,"Big Sick, The",tt5462602
2017,3,Spider-Man: Homecoming,tt2250912
2017,3,Atomic Blonde,tt2406566
2017,3,"Last Word, The",tt5023260
2017,3,"Little Hours, The",tt5666304
2017,3,It Comes at Night,tt4695012
2017,3,Monster High: Electrified,tt6536944
2017,1,War for the Planet of the Apes,tt3450958
2017,3,Okja,tt3967856
2017,3,Wind River,tt5362988
2017,3,"Beguiled, The",tt5592248
2017,3,Wish Upon,tt5322012
2017,0,Dunkirk,tt5013056
2017,1,Valerian and the City of a Thousand Planets,tt2239822
2017,2,Detroit,tt5390504
2017,3,"Incredible Jessica James, The",tt5990342
2017,3,Girls Trip,tt3564472
2017,1,Plasmatic Day,tt6524480
2017,1,"Dark Tower, The",tt1648190
2017,1,"Emoji Movie, The",tt4877122
2017,3,To the bone,tt5541240
2017,3,"Hitman&#39;s Bodyguard, The",tt1959563
2017,1,American Made,tt3532216
2017,3,Logan Lucky,tt5439796
2017,3,Tulip Fever,tt0491203
2017,2,Naked,tt6048930
2017,0,Death Note,tt1241317
2017,3,What Happened to Monday,tt1536537
2017,3,It,tt1396484
2017,2,Mother!,tt5109784
2017,3,"I, Tonya",tt5580036
2017,3,Ingrid Goes West,tt5962210
2017,3,"Book of Birdie, The",tt5142400
2017,3,Amityville: The Awakening,tt1935897
2017,0,"Wall, The",tt4218696
2017,3,Geostorm,tt1981128
2017,1,"Square, The",tt4995790
2017,1,"Foreigner, The",tt1615160
2017,3,Revelator,tt5296086
2017,1,Kingsman: The Golden Circle,tt4649466
2017,3,American Assassin,tt1961175
2017,3,Happy Death Day,tt5308322
2017,3,Battle of the Sexes,tt4622512
2017,3,Band Aid,tt5816374
2017,3,On Body and Soul,tt5607714
2017,0,Revenge,tt6738136
2017,3,Felicite,tt5980798
2017,3,Lady Bird,tt4925292
2017,3,seven sisters,tt4956232
2017,3,Blade Runner 2049,tt1856101
2017,3,Gerald&#39;s Game,tt3748172
2017,3,My Little Pony: The Movie,tt4131800
2017,3,Good Time,tt4846232
2017,3,Professor Marston and the Wonder Women,tt6133130
2017,2,Un beau soleil interieur,tt6423776
2017,2,Victoria &amp; Abdul,tt5816682
2017,3,Home Again,tt5719700
2017,1,Wheelman,tt5723286
2017,0,Pilgrimage,tt3531202
2017,2,Only the Brave,tt3829920
2017,1,"Death of Stalin, The",tt4686844
2017,1,Thor: Ragnarok,tt3501632
2017,3,47 Meters Down,tt2932536
2017,3,Jigsaw,tt3348730
2017,3,"Mad Ones, The",tt3887208
2017,3,Pokemon the Movie: I Choose You!,tt6595896
2017,3,Seagull,tt5997830
2017,3,OM+ME,tt7341676
2017,1,"Meyerowitz Stories (new and selected), The",tt5536736
2017,3,"Florida Project, The",tt5649144
2017,1,Marshall,tt5301662
2017,3,Wonder,tt2543472
2017,3,Dim the Fluorescents,tt6029106
2017,3,Justice League,tt0974015
2017,0,6 days,tt4703048
2017,0,Sand Castle,tt2582576
2017,1,"Man with the Iron Heart, The",tt3296908
2017,3,"Punisher, The",tt5675620
2017,3,Murder on the Orient Express,tt3402236
2017,3,Batman vs. Two-Face,tt6142314
2017,3,Coco,tt2380307
2017,1,Transformers: The Last Knight,tt3371366
2017,3,"Nut Job 2: Nutty By Nature, The",tt3486626
2017,3,Psych: The Movie,tt6868216
2017,1,"Only Living Boy in New York, The",tt0460890
2017,3,Nogemu noraifu: Zero,tt5914996
2017,3,A Christmas Prince,tt7608418
2017,2,El Camino Christmas,tt3255590
2017,3,Star Wars: The Last Jedi,tt2527336
2017,3,Molly&#39;s Game,tt4209788
2017,3,"Babysitter, The",tt4225622
2017,3,"Disaster Artist, The",tt3521126
2017,3,"Shape of Water, The",tt5580390
2017,3,"Three Billboards Outside Ebbing, Missouri",tt5027774
2017,3,Wonder Wheel,tt5825380
2017,3,Mudbound,tt2396589
2017,3,Kidnap,tt1458169
2017,3,Jumanji: Welcome to the Jungle,tt2283362
2017,3,Bright,tt5519340
2017,3,Call Me by Your Name,tt5726616
2017,3,Wilson,tt1781058
2017,2,All the Money in the World,tt5294550
2017,1,Downsizing,tt1389072
2017,3,Bushwick,tt4720702
2017,0,Creep 2,tt3654796
2017,3,"Greatest Showman, The",tt1485796
2017,3,"Dinner, The",tt3203620
2017,3,Ver&oacute;nica,tt5862312
2017,3,Pitch Perfect 3,tt4765284
2017,0,Cherry Pop,tt4807950
2017,3,Disco,tt7401540
2017,1,"Jesus, Bro!",tt5878326
2017,3,Descendants 2,tt5117876
2017,1,A Ghost Story,tt6265828
2017,3,Sweet Virginia,tt2582498
2017,3,Mary and The Witch&#39;s Flower,tt6336356
2017,3,Phantom Thread,tt5776858
2017,2,Darkest Hour,tt4555426
2017,3,A man of integrity,tt6776462
2017,3,Paddington 2,tt4468740
2017,1,Berlin Syndrome,tt3335606
2017,1,Wolf Warrior 2,tt7131870
2017,3,La llamada,tt5176252
2017,3,Tuntematon sotilas,tt4065552
2017,3,Hostiles,tt5478478
2017,3,Daddy&#39;s Home 2,tt5657846
2017,3,"Roman J. Israel, Esq.",tt6000478
2017,3,Beach Rats,tt6303866
2017,3,Mayhem,tt4348012
2017,3,Ferdinand,tt3411444
2017,1,Loving Vincent,tt3262342
2017,3,Mom and Dad,tt5462326
2017,1,1922,tt6214928
2017,1,Going In Style,tt2568862
2017,3,"Killing of a Sacred Deer, The",tt5715874
2017,3,I Can Speak,tt7342204
2017,1,Singwa hamgge,tt7160070
2017,3,Fun Mom Dinner,tt5829040
2017,3,A Bad Moms Christmas,tt6359956
2017,3,Thoroughbreds,tt5649108
2017,3,"Post, The",tt6294822
2017,3,Thelma,tt6304046
2017,3,Ava,tt6194530
2017,2,Lucky,tt5859238
2017,1,You Were Never Really Here,tt5742374
2017,3,I Kill Giants,tt4547194
2017,1,My Friend Dahmer,tt2291540
2017,0,"Ritual, The",tt5638642
2017,3,"Glass Castle, The",tt2378507
2017,1,Baywatch,tt1469304
2017,3,Fist Fight,tt3401882
2017,2,How to Be a Latin Lover,tt4795124
2017,1,Petit paysan,tt6805302
2017,3,Flower,tt2582784
2017,3,You Get Me,tt5539054
2017,1,A Dog&#39;s Purpose,tt1753383
2017,1,All Eyez On Me,tt1666185
2017,3,Sharknado 5: Global Swarming,tt6298780
2017,1,"Endless, The",tt3986820
2017,3,"Breadwinner, The",tt3901826
2017,0,Diary of a Wimpy Kid: The Long Haul,tt6003368
2017,3,Canaries,tt4082644
2017,3,"Escape, The",tt6069126
2017,3,Djam,tt6814914
2017,1,First Reformed,tt6053438
2017,0,God&#39;s Own Country,tt5635086
2017,2,A Man Wanted (Hatooly Ragel),tt6539420
2017,3,"Mountain Between Us, The",tt2226597
2017,3,That&#39;s Not Me,tt4738802
2017,1,Borg vs McEnroe,tt5727282
2017,0,MFKZ,tt4717402
2017,3,Apostasy,tt4729896
2017,3,Disobedience,tt6108178
2017,3,Gemini,tt5795086
2017,2,Maximilian,tt5833846
2017,3,Karera ga honki de amu toki wa (Close Knit),tt5633706
2017,3,Signature Move,tt5328952
2017,3,Embrasse-moi!,tt6441072
2017,2,Mark Felt: The Man Who Brought Down the White House,tt5175450
2017,1,Godard Mon Amour,tt5687334
2017,1,Ghost Stories,tt5516328
2017,2,Rings,tt0498381
2017,3,"Wife, The",tt3750872
2017,3,Secret Superstar,tt6108090
2017,3,El libro de Lila,tt6870750
2017,3,Gekijoban Fairy Tail: Dragon Cry,tt6548966
2017,3,Unicorn Store,tt2338454
2017,3,Jusqu&#39;a la garde (Custody),tt6002232
2017,1,Posoki (Directions),tt6467968
2017,3,"Bride, The",tt6095090
2017,3,Shelter,tt6249434
2017,3,Mr. Roosevelt,tt6212496
2017,3,Mary Shelley,tt3906082
2017,2,Goon: Last of the Enforcers,tt2417712
2017,0,War Machine,tt4758646
2017,0,Cold Skin,tt1034385
2017,2,Burning Sands,tt5826432
2017,3,Princess Cyd,tt6053440
2017,0,Il demone di Laplace,tt5791732
2017,0,Tigers Are Not Afraid,tt4823434
2017,1,OtherLife,tt4693358
2017,2,Back to Burgundy (Ce que nous lie),tt5247704
2017,1,Bon Cop Bad Cop 2,tt4738174
2017,3,Euphoria,tt5698320
2017,3,"Midwife, The",tt5348236
2017,2,Sun Dogs,tt5665452
2017,3,Anna and the Apocalypse,tt6433880
2017,3,"Lears, The",tt5651952
2017,1,Western,tt5157326
2017,3,"Ant&oacute;nio Um, Dois, Tr&Ecirc;s",tt6275840
2017,1,Lean on Pete,tt5340300
2017,3,"Cured, The",tt3463106
2017,3,A Royal Winter,tt6387232
2017,3,Get My Gun,tt5833412
2017,3,Stephanie,tt3829378
2017,3,12 feet deep,tt5143226
2017,3,"Beyond, The",tt5723416
2017,0,What Did Jack Do?,tt11644096
2017,0,Bigfoot: Blood Trap,tt3901340
2017,3,Novitiate,tt4513316
2017,3,Landline,tt5737862
2017,3,"Female Brain, The",tt5752360
2017,3,Barbie Video Game Hero,tt6185658
2017,3,Tragedy Girls,tt3859272
2017,3,Different Flowers,tt6096194
2017,2,Fate/Stay Night: Heaven&#39;s Feel - I. Presage Flower,tt6129999014
2017,3,Outside In,tt7260048
2017,1,"Assignment, The",tt5034474
2017,3,"Bar, The",tt5121816
2017,0,Open Water 3: Cage Dive,tt4126568
2017,2,Dead Body,tt3844962
2017,3,"Bold, the Corrupt, and the Beautiful, The",tt7479784
2018,3,Ocean&#39;s 8,tt5164214
2018,3,Truth or Dare,tt6772950
2018,3,Leave No Trace,tt3892172
2018,3,Pacific Rim: Uprising,tt2557478
2018,3,Red Sparrow,tt2873282
2018,3,Hereditary,tt7784604
2018,3,Maze Runner: The Death Cure,tt4500922
2018,3,Black Panther,tt1825683
2018,3,Love per square foot,tt7853242
2018,1,Early Man,tt4701724
2018,3,Annihilation,tt2798920
2018,3,Game Night,tt2704998
2018,3,"Cloverfield Paradox, The",tt2548396
2018,1,"Love, Simon",tt5164432
2018,3,Hearts Beat Loud,tt7158430
2018,3,Z-O-M-B-I-E-S,tt6878820
2018,3,Isle of Dogs,tt5104604
2018,2,When We First Met,tt5783956
2018,3,Tomb Raider,tt1365519
2018,3,Ready Player One,tt1677720
2018,3,My Little Pony Equestria Girls: Forgotten Friendship,tt7869818
2018,3,"Heiresses, The",tt7875464
2018,2,"Titan, The",tt4986098
2018,3,Life of the Party,tt5619332
2018,3,A Quiet Place,tt6644200
2018,1,En guerre,tt7555774
2018,3,Avengers: Infinity War,tt4154756
2018,3,"Guernsey Literary and Potato Peel Pie Society, The",tt1289403
2018,1,Sorry to Bother You,tt5688932
2018,3,"Kissing Booth, The",tt3799232
2018,0,Pass Over,tt7768846
2018,2,Deadpool 2,tt5463162
2018,0,Au poste!,tt7156222
2018,3,Ant-Man and the Wasp,tt5095030
2018,3,Tully,tt5610554
2018,1,American Animals,tt6212478
2018,2,Solo: A Star Wars Story,tt3778644
2018,1,"Man Who Killed Don Quixote, The",tt1318517
2018,3,Tag,tt2854926
2018,3,Incredibles 2,tt3606756
2018,3,Kaala,tt6929642
2018,2,Alex Strangelove,tt5688996
2018,3,Set It Up,tt5304992
2018,3,Jurassic World: Fallen Kingdom,tt4881806
2018,3,Mamma Mia! Here We Go Again,tt6911608
2018,1,Mission Impossible: Fallout,tt4912910
2018,3,"First Purge , The",tt6133466
2018,3,Teen Titans Go! To the Movies,tt7424200
2018,3,Woman at War,tt7279188
2018,1,Blindspotting,tt7242142
2018,3,Eighth Grade,tt7014006
2018,3,"Spy Who Dumped Me, The",tt6663582
2018,2,Christopher Robin,tt4575576
2018,3,I Feel Pretty,tt6791096
2018,3,BlacKkKlansman,tt7349662
2018,3,"Meg, The",tt4779682
2018,3,Crazy Rich Asians,tt3104988
2018,3,"Darkest Minds, The",tt4073790
2018,3,Rampage,tt2231461
2018,2,Le monde est a toi,tt6892462
2018,1,Patient Zero,tt3458254
2018,3,To All the Boys I&#39;ve Loved Before,tt3846674
2018,0,Alpha,tt4244998
2018,3,Carmen y Lola,tt7485508
2018,3,6 Balloons,tt6142496
2018,0,Burning,tt7282468
2018,3,Sheherazade,tt8459250
2018,2,"Wild Pear Tree, The",tt6628102
2018,3,Slender Man,tt5690360
2018,1,"Predator, The",tt3829266
2018,3,A Simple Favor,tt7040874
2018,3,My hero academia: Two heroes,tt7745068
2018,3,Nappily Ever Aftet,tt0365545
2018,1,Johnny English Strikes Again,tt6921996
2018,1,"House with a Clock in Its Walls, The",tt2119543
2018,3,Smallfoot,tt6182908
2018,3,A Star Is Born,tt1517451
2018,1,Venom,tt1270797
2018,3,Red Joan,tt7615302
2018,3,Blockers,tt2531344
2018,3,Sierra Burgess Is a Loser,tt3120280
2018,0,An Elephant Sitting Still (Da xiang xi di er zuo),tt8020896
2018,3,Apostle,tt6217306
2018,3,First Man,tt1213641
2018,3,Halloween,tt1502407
2018,3,"Girl in the Spider&#39;s Web, The",tt5177088
2018,3,A Wrinkle in Time,tt1620680
2018,3,Mandy,tt6998518
2018,2,Bohemian Rhapsody,tt1727824
2018,3,Suspiria,tt1034415
2018,1,Searching,tt7668870
2018,2,En liberte!,tt7534068
2018,3,Book Club,tt6857166
2018,2,Jefe,tt7527538
2018,1,Spider-Man : Into the Spider-Verse,tt4633694
2018,2,Fantastic Beasts: The Crimes of Grindelwald,tt4123430
2018,3,Can You Ever Forgive Me?,tt4595882
2018,3,Please Stand By,tt4652650
2018,3,"Favourite, The",tt5083738
2018,3,Widows,tt4218572
2018,3,Ralph Breaks the Internet,tt5848272
2018,1,Hold the Dark,tt5057140
2018,3,Aquaman,tt1477834
2018,1,"Ballad of Buster Scruggs, The",tt6412452
2018,3,"Hate U Give, The",tt5580266
2018,1,Mid90s,tt5613484
2018,3,Dog Days,tt7365604
2018,1,Green Book,tt6966692
2018,3,Dumplin&#39;,tt4878482
2018,3,Bella Ciao!,tt5861756
2018,3,Creed II,tt6343314
2018,3,Wildling,tt5085924
2018,3,Colette,tt5437928
2018,3,Roma,tt6155172
2018,3,Mortal Engines,tt1571234
2018,3,Mary Queen of Scots,tt2328900
2018,3,Bird Box,tt2737304
2018,3,Mary Poppins Returns,tt5028340
2018,2,Vice,tt6266538
2018,1,"Old Man &amp; the Gun, The",tt2837574
2018,3,Skate Kitchen,tt7545566
2018,1,Free Solo,tt7775622
2018,3,Overboard,tt1563742
2018,3,Bumblebee,tt4701182
2018,3,On the Basis of Sex,tt4669788
2018,3,If Beale Street Could Talk,tt7125860
2018,3,Cold War,tt6543652
2018,3,Ben Is Back,tt7545524
2018,3,Rafiki,tt8286894
2018,3,L&#39;animale,tt6169920
2018,3,"Miseducation of Cameron Post, The",tt6257174
2018,3,Dude,tt3458510
2018,3,Shoplifters,tt8075192
2018,3,Andid edlilega (And Breathe Normally),tt6776106
2018,1,"Sisters Brothers, The",tt4971344
2018,3,Stan &amp; Ollie,tt3385524
2018,2,"Mule, The",tt7959026
2018,3,First Match,tt6061074
2018,3,Cam,tt8361028
2018,1,Dead in a Week: Or Your Money Back,tt3525168
2018,3,"Nutcracker and the Four Realms, The",tt5523010
2018,1,A private war,tt2368254
2018,3,"Miracle Season, The",tt5427194
2018,3,Assassination Nation,tt6205872
2018,3,Greta,tt2639336
2018,1,La chute de l&#39;empire americain,tt7231342
2018,3,Instant Family,tt7401588
2018,3,Vox Lux,tt5960374
2018,3,Quien te cantara,tt6485304
2018,1,Robin Hood,tt4532826
2018,3,Don&#39;t Leave Home,tt6842126
2018,3,Bullitt County,tt6140148
2018,0,Destination Wedding,tt6987770
2018,2,"Death and Life of John F. Donovan, The",tt4042818
2018,3,Destroyer,tt7137380
2018,1,Tito e os Passaros,tt8327492
2018,3,My Little Pony Equestria Girls: Rollercoaster of Friendship,tt8717590
2018,2,"Front Runner, The",tt7074886
2018,3,Wild Rose,tt5117428
2018,0,They Shall Not Grow Old,tt7905466
2018,3,Say My Name,tt7250378
2018,1,Jonathan,tt5639446
2018,2,Andhadhun,tt8108198
2018,2,Den of thieves,tt1259528
2018,3,Jane Fonda in Five Acts,tt7689958
2018,3,You,tt7335184
2018,3,Raazi,tt7098658
2018,3,Deslembro,tt8900098
2018,0,It&#39;s a Beautiful Day,tt8457260
2018,3,"Honor List, The",tt7237666
2018,0,Genese,tt8287690
2018,3,Deep Murder,tt6975598
2018,3,I Like Me,tt7134690
2018,2,Swiped,tt4867110
2018,3,Float Like A Butterfly,tt7636672
2018,1,Black 47,tt3208026
2018,3,Support the Girls,tt6859352
2018,0,Sgt. Stubby: An American Hero,tt5314190
2018,1,Boy Erased,tt7008872
2018,0,McQueen,tt6510332
2018,2,Bad Times at the El Royale,tt6628394
2018,1,Second Act,tt2126357
2018,1,fifty shade freed,tt4477536
2018,0,Lords of Chaos,tt4669296
2018,2,Welcome to Marwen,tt3289724
2018,3,NIght School,tt6781982
2018,3,"Chaperone, The",tt2690226
2018,3,In Fabric,tt7464188
2018,3,Les invisibles,tt8633950
2018,1,Simmba,tt7212726
2018,3,"Happytime Murders, The",tt1308728
2018,3,Meio Irmao,tt6678876
2018,3,Egg,tt7317324
2018,3,La camarista,tt8331988
2018,2,Constantine: City of Demons,tt6404896
2018,3,"Public, The",tt3294746
2018,3,Agapornis,tt8479120
2018,3,Saints Rest,tt5936578
2018,1,Tyler Perry&#39;s Acrimony,tt6063050
2018,3,Senses 1&amp;2,tt10174382
2018,3,Braven,tt5001754
2018,3,We Have Always Lived in the Castle,tt5952138
2018,3,Snapshots,tt5322168
2018,0,Ted - For karlekens skull,tt6204018
2018,3,Tau,tt4357394
2018,3,Hjartat,tt6164698
2018,0,Innan vintern kommer,tt7791048
2018,3,"Cake General, The",tt6889032
2018,3,Amatorer,tt7893992
2018,0,Toppen av ingenting,tt6258766
2018,3,La tribu,tt6708044
2018,3,Ophelia,tt5690810
2018,3,"Grinch, The",tt2709692
2018,3,I am Not an Easy Man / Je ne suis pas un homme facile,tt6857988
2018,1,Rampant,tt6927152
2018,3,Climax,tt8359848
2018,3,"Transcendents, The",tt5980638
2018,3,Banana Split,tt7755856
2018,3,Diamantino,tt6522668
2018,3,Capernaum,tt8267604
2018,3,Gekijo-ban Non Non Biyori: Vacation,tt7785128
2018,0,Possum,tt6081670
2018,1,"House That Jack Built, The",tt4003440
2018,3,"Princess Switch, The",tt8954732
2018,3,Level 16,tt4006302
2018,3,"Last Sharknado: It&#39;s About Time, The",tt8031422
2018,1,In Safe Hands,tt7543930
2018,3,Tell It to the Bees,tt7241926
2018,3,Furlough,tt5291792
2018,1,Delirium,tt2069797
2018,1,K.G.F: Chapter 1,tt7838252
2018,3,Ask for Jane,tt6466058
2018,2,Upgrade,tt6499752
2018,1,Deep Blue Sea 2,tt7086706
2018,3,Master Z: The Ip Man Legacy,tt7262882
2018,0,Anon,tt5397194
2018,3,"Breaker Upperers, The",tt6728096
2018,3,She-Ra and the Princesses of Power,tt7745956
2018,3,"Fortnite: Battle, Build, Survive!",tt11791228
2018,1,Bethany Hamilton: Unstoppable,tt6435258
2018,3,Bearkittens,tt7225144
2018,3,Undertow,tt6342316
2018,0,"Boat, The",tt7468616
2018,3,What Keeps You Alive,tt7073710
2018,3,Zoe,tt6010628
2018,3,Timeless,tt5511582
2018,3,Mirage,tt6908274
2018,3,Daphne &amp; Velma,tt7689052
2018,3,"Strangers: Prey At Night, The",tt1285009
2018,2,Ast&eacute;rix: Le secret de la potion magique (Asterix: The Secret of the Magic Potion),tt8001346
2018,3,Wild Nights with Emily,tt5176580
2018,1,Luke Cage,tt3322314
2018,3,Sherlock Gnomes,tt2296777
2018,3,Next Gen,tt7133686
2018,3,I Want to Eat Your Pancreas,tt7236034
2018,1,Lizzie,tt5160938
2018,3,Life Itself,tt5989218
2018,3,"Death of Superman, The",tt7167658
2018,1,Operation Finale,tt5208252
2018,0,Death Toilet,tt8760724
2018,3,Where Hands Touch,tt1235187
2018,3,Charlie Says,tt1759744
2018,1,Persona 5 The Animation,tt8010544
2018,3,Fast Color,tt6418778
2018,3,"Tower, The",tt5847768
2018,1,No me digas solterona,tt
2018,1,Oceans 8,tt
2018,1,Beautiful Boy,tt1226837
2018,0,Hanalei Bay,tt8332772
2018,3,Hotel Artemis,tt5834262
2018,0,Overlord,tt4530422
2018,1,Bad Samaritan,tt3203528
2018,1,Batman Ninja,tt7451284
2018,1,Batman: Gotham By Gaslight,tt7167630
2018,0,Fauve,tt7467476
2018,3,Freaks,tt8781414
2018,3,Agatha and the Truth of Murder,tt9381998
2018,3,How to be really bad,tt5571754
2018,2,Hotel Mumbai,tt5461944
2018,3,High Life,tt4827558
2018,3,Peter Rabbit,tt5117670
2019,0,Rim of the World,tt8179388
2019,2,How to Train Your Dragon: The Hidden World,tt2386490
2019,2,We Are Little Zombies,tt9358120
2019,1,"Kid Who Would Be King, The",tt6811018
2019,2,Polar,tt4139588
2019,3,Close,tt5316540
2019,1,Serenity,tt6476140
2019,3,Soni,tt6078866
2019,3,Us,tt6857112
2019,1,Cold Pursuit,tt5719748
2019,3,"Wandering Earth (Liu Lang Di Qiu), The",tt7605074
2019,3,Alita: Battle Angel,tt0437086
2019,3,"Lego Movie 2: The Second Part, The",tt3513498
2019,3,American Woman,tt9109492
2019,0,Le chant du loup,tt7458762
2019,3,Isn&#39;t It Romantic,tt2452244
2019,3,Captain Marvel,tt4154664
2019,3,Fighting with My Family,tt6513120
2019,3,Happy Death Day 2U,tt8155288
2019,1,Triple Frontier,tt1488606
2019,3,Shazam!,tt0448115
2019,1,Gully Boy,tt2395469
2019,3,My Little Pony: Equestria Girls: Spring Breakdown,tt8734872
2019,3,Someone Great,tt8075260
2019,3,Zoombies 2,tt9670282
2019,3,Avengers: Endgame,tt4154796
2019,3,"Curse of La Llorona, The",tt4913966
2019,2,Guava Island,tt8858104
2019,3,"Silence, The",tt7315484
2019,3,Miss Bala,tt5941692
2019,3,Pokemon Detective Pikachu,tt5884052
2019,3,"Hustle, The",tt1298644
2019,3,Unplanned,tt9024106
2019,3,Wine Country,tt8169446
2019,3,Booksmart,tt1489887
2019,3,Aladdin,tt6139732
2019,3,Nancy Drew and the Hidden Staircase,tt8323104
2019,1,John Wick: Chapter 3 - Parabellum,tt6146586
2019,3,Ma,tt7958736
2019,3,Always Be My Maybe,tt7374948
2019,3,Dark Phoenix,tt6565702
2019,2,"Perfect Date, The",tt8201170
2019,3,Late Night,tt6107548
2019,2,Brightburn,tt7752126
2019,3,Godzilla: King of the Monsters,tt3741700
2019,3,I Am Mother,tt6292852
2019,3,Gisaengchung,tt6751668
2019,3,Toy Story 4,tt1979376
2019,3,Annabelle Comes Home,tt8350360
2019,3,Effigy &#150;&nbsp;Poison and the City,tt9075008
2019,1,Article 15,tt10324144
2019,2,Pause,tt6590856
2019,1,Spider-Man: Far from Home,tt6320628
2019,3,Midsommar,tt8772262
2019,3,Anna,tt7456310
2019,3,"Lion King, The",tt6105098
2019,3,Crawl,tt8364368
2019,3,Once Upon a Time ... In Hollywood,tt7131622
2019,3,Sword of Trust,tt8484012
2019,3,"Farewell, The",tt8637428
2019,2,Fast &amp; Furious Presents: Hobbs &amp; Shaw,tt6806448
2019,3,Animals,tt4426738
2019,3,Five Feet Apart,tt6472976
2019,3,Kim Possible,tt7979492
2019,2,"Art of Racing in the Rain, The",tt1478839
2019,3,Descendants 3,tt8022928
2019,3,Pet Sematary,tt0837563
2019,2,Tolkien,tt3361792
2019,3,See You Yesterday,tt8743064
2019,2,Turma da Monica: Lacos,tt8169552
2019,3,"Where&#39;d You Go, Bernadette",tt2365580
2019,3,Terminator: Dark Fate,tt6450804
2019,3,Brittany Runs A Marathon,tt7671064
2019,3,Dora and the Lost City of Gold,tt7547410
2019,0,Jawline,tt8499102
2019,3,Steven Universe: The Movie,tt10515852
2019,1,Pentagram,tt7711764
2019,3,Tall Girl,tt9252508
2019,1,Ad Astra,tt2935510
2019,3,Bacurau,tt2762506
2019,3,Ready or Not,tt7798634
2019,3,Lucy in the Sky,tt4682804
2019,3,Joker,tt7286456
2019,3,Canceled,tt9239816
